condition_id,question,description,end_date
0x7b9a7bdb459a2d38c336df624905e276d4085bbea40c04541d8b03f92f34b267,Trump declassifies 9/11 files in first 100 days?,"This market will resolve to ""Yes"" if the Trump administration releases any previously classified, sealed or unreleased files pertaining to the September 11, 2001 attacks by April 29, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

Announcements of declassifications that are not implemented within this market's timeframe will not count, the files must actually be released. 

The primary resolution source for declassification will be official information from the government of the United States, however a consensus of credible reporting will also be used.",2025-04-29T00:00:00Z
0x20c004e69415c6f48764ff89747082b2942592f36ab398d8bd01d55a59cdd68e,Will Trump announce withdrawal from Syria in first 100 days?,"This market will resolve to “Yes” if Donald Trump or his administration officially announces that the U.S. will be withdrawing all military forces from Syria by April 29, 2025, 11:59 PM ET. Otherwise, this market will resolve to “No”.

Only official policy announcements will qualify. 

Informal statements, plans contingent on future conditions, statements of intent without a formal policy directive, announcements of a partial withdrawal, or any other statements that do not constitute a formal policy announcement will not be considered.

The resolution source will be official announcements from the Trump administration however a consensus for credible reporting may also be used.",2025-04-29T00:00:00Z
0x42b1922e8f436430a99511ad0a8029fd84a62d8bc91ac52b22455399ce598152,Will Trump audit Ukraine aid before May?,"This market will resolve to ""Yes"" if the U.S. Government initiates an official audit or investigation into U.S. foreign aid sent to Ukraine by April 30, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

A qualifying audit/investigation must be specifically directed at U.S. foreign aid sent to Ukraine. General audits of the Department of Defense or State Department will not alone qualify. 

The primary resolution source for this market will be information from the US federal government, however a consensus of credible reporting will also be used.
",2025-04-30T00:00:00Z
0x8d0139c21a36eaf6aacda9ccac75f58a45a9f2209b336351bebcce4ab11b3b03,Starmer out in 2025?,"This market will resolve to “Yes” if Keir Starmer ceases to be the Prime Minister of the United Kingdom for any period of time between February 2 and December 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of Keir Starmer's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be the government of the UK, however a consensus of credible reporting will also suffice.",2025-12-31T00:00:00Z
0xe54dbf2ab4001bfc7edc15b0708e03b320a88997a229abe060a1304b829b71c9,Israel x Hamas Ceasefire Phase II by March 15?,"This market will resolve to ""Yes"" if an official agreement for the second phase of the Israel-Hamas ceasefire, defined as a publicly announced mutual agreement, is reached between Israel and Hamas between February 4, and March 15, 2025, at 11:59 PM ET. Otherwise, this market will resolve to “No”. 

If the agreement is officially reached before the resolution date, this market will resolve to ""Yes,"" regardless of if/when the agreement goes into effect.

The primary resolution source for this market will be an official announcement by Israel and/or Hamas, however an overwhelming consensus of credible reporting confirming an agreement has been reached will also qualify.",2025-03-15T00:00:00Z
0x1985caaa507a1de1c390b2c4957e5535cb530634bd7bb4c5c1e75fbd6cc22e64,Trump removed via 25th Amendment in 2025?,"This market will resolve to ""Yes"" if Donald Trump is formally removed from the office of the President of the United States by means of the process outlined in Section 4 of the 25th Amendment to the US Constitution by December 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

If the Vice President becomes Acting President via the process outlined in Section 3 of the 25th Amendment, it will not effect the resolution of this market. Only Trump’s removal from office via the process outlined in Section 4 of the 25th Amendment will qualify for a ""Yes"" resolution.

If Trump ceases to be POTUS before this market's expiration date for any other reason, this market may immediately resolve to ""No"".

The resolution source for this market will be official information from the US government.",2025-12-31T00:00:00Z
0x0e6f80de0e73ea7ff878f96f7c8b446138e93bbdbb6cf2193d57e4bde3e316ce,Meloni out as Prime Minister of Italy in 2025?,"This market will resolve to “Yes” if Giorgia Meloni ceases to be the Prime Minister of Italy for any period of time between February 3 and December 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of Giorgia Melon's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be the government of Italy, however a consensus of credible reporting will also suffice.",2025-12-31T00:00:00Z
0xbc313b9d1136eada02794b4299fa04bab53da830001d73966fb9ca1e7ffbad5a,Will Pierbattista Pizzaballa be the next pope?,"This market will resolve to the name of the next person announced as the bishop of Rome after Pope Francis.

If no new pope is announced by December 31, 2025, 11:59 PM ET, this market will resolve to ""No new Pope in 2025"".

The primary resolution source will be official information from the Vatican, however a consensus of credible reporting will also be used.",2025-12-31T00:00:00Z
0x81fb3e948db1f5645556dbc01b96f50c319f1331ce8b745701197b8264c1d344,Iran Nuke in 2025?,"This market will resolve to ""Yes"" if credible reports from international nuclear agencies, Iran's government itself, or credible global news sources officially confirm that Iran possesses a nuclear weapon by December 31, 2025, 11:59 PM ET.

Otherwise, this market will resolve to ""No"".",2025-12-31T00:00:00Z
0xfad7979502be3a0ba5ed10add0d64a82a0a86f79921a19b50536a0d7c5265c8b,"Trump, Putin, and Zelensky seen together before July?","This market will resolve to ""Yes"" if Donald Trump, Vladimir Putin, and Volodymyr Zelensky are photographed or videotaped together, in the same frame, between February 12, 5:00 PM ET and June 30, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

For this market to resolve to ""Yes"" the images or video must be taken and released within this market's timeframe. The images or video must be authentic, not the result of artificial intelligence or video editing.

The resolution source for this market will be the images or video of Donald Trump, Vladimir Putin, and Volodymyr Zelensky together.",2025-06-30T00:00:00Z
0x3954a6adbcfa07eee3a8a9ccfa399026321dc955f325ebee9e9da9027427e1ee,Files proving Epstein or Maxwell were Mossad released before July?,"This market will resolve to ""Yes"" if the Trump Administration (including any federal court) publicly releases any previously classified, sealed or unreleased files containing definitive evidence confirming that either Jeffrey Epstein or Ghislaine Maxwell were Mossad operatives by June 30, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

For the purpose of this market ‘operative’ includes any direct involvement in assisting or providing information to Mossad.

The primary resolution source for this market will be official information from the US government, however a consensus of credible reporting may also be used.
",2025-06-30T00:00:00Z
0xdfffcaa7e87aa5f4007a7925982597faf1ac6335e52eca056da093f7ece2d33a,Will the Green Party win the popular vote in Canada's next election?,"The next Canadian general election will take place on or before October 20, 2025, to elect members of the House of Commons to the 45th Canadian Parliament.

This market will resolve to the party that wins popular vote in the next Canadian general election. Winning the popular vote is defined as receiving the largest total number of votes regardless of seats won.

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Canadian government, specifically Elections Canada (https://www.elections.ca/home.aspx).",2025-10-20T00:00:00Z
0x33dbc990e793391f84d49231ad82b0ae20f87993dc5be5a725ee8050a541ba23,Will Trump sell 2.5k-5k Gold Cards in 2025?,"Donald Trump has announced a “Gold Card” plan to offer a pathway citizenship to citizenship in exchange for a $5m payment.

This market will resolve according to the number of individuals who purchase a “Gold Card” by December 31, 2025, 11:59 PM ET. 

Any individual participating in a new program created after February 26, by the Trump Administration which is either referred to as a Gold Card, or involves a new pathway to U.S. citizenship, work permits, or any other form of legal residency status in exchange for payments or investment will qualify. 

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

The resolution source will be official information from the Trump Administration. If the Trump Administration does not publish the number of Gold Card participants by December 31, 11:59 PM ET, this market will resolve based on a consensus of credible reporting.",
0x79e119294861901c9ca9250f96f3aa718e75b2c717bed35f0a9fc5bd261e0920,Will the Department of Education be most efficient on March 31?,"This market will resolve to the US federal agency that is #1 on the DOGE ""Agency Efficiency Leaderboard"" under the ""Most Total Savings"" filter on March 31, 2025, 12:00 PM ET (noon).

If there is a tie between two agencies, this market will resolve in favor of the agency whose listed title comes first in alphabetical order.

If the leaderboard becomes permanently unavailable, this market will resolve to ""Other"".

The resolution source for this market is available here: https://doge.gov/savings",2025-03-31T00:00:00Z
0x1c4e8ac56b81cd854778f29fc810062f87442ac4cb124a65d9f8f9b95ed14b62,Will Wisconsin switch state laws to gender neutral language by May?,"This market will resolve to ""Yes"" if Wisconsin enacts legislation designed to update state laws by replacing gendered language (e.g., ""wife"" or ""paternity"") with gender-neutral terms (e.g., ""spouse"" or ""parentage"") between February 24, and May 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

The resolution source will be official Wisconsin state legislative records and a consensus of credible reporting.",2025-05-31T00:00:00Z
0x561e151ba9e6873d47d31f1c37f6c2f573c292321800bf5280df98f8e59fe8d8,Andrew Tate charged before May?,"This market will resolve to “Yes” if any Federal or State jurisdiction of the United States formally charges or otherwise announces a criminal indictment of Andrew Tate between March 5, and April 30, 2025, 11:59 PM ET. Otherwise, this market will resolve to “No”.

For the purposes of this market the District of Columbia and any county, municipality, or other subdivision of a State shall be included within the definition of a State.

The primary resolution source for this market will be official information from US governmental sources, however a wide consensus of credible reporting will also be used.",2025-04-30T00:00:00Z
0xc3300cfa9bd8565238c3cc9f15928117b33b6a096185385f0f8c5055db6b9fff,Israel withdraws from Syria before July?,"This market will resolve to ""Yes"" if Israel announces it has has withdrawn all ground forces from Syrian territory captured after the fall of the Assad regime by June 30, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

For this market to resolve to ""Yes,"" it is sufficient that Israel announces its ground forces have withdrawn from all Syrian territory, regardless of whether some Syrian territory remains under their control or ground incursions by Israeli forces continue. However, an announcement of a planned or future withdrawal will not suffice.

The primary resolution source for this market will be information from the Israeli government, however an overwhelming consensus of credible reporting confirming that Israel has withdrawn may also be used.",2025-06-30T00:00:00Z
0x95436050e102daf4b531e0910799be2742a7a8769f98f4f833363e4afef791d2,Florida bans mRNA vaccine mandates in 2025?,"This market will resolve to ""Yes"" if  the State of Florida enacts any legislation or if the Governor issues a statewide executive order that explicitly bans mandates requiring individuals to receive mRNA vaccines. Otherwise, this market will resolve to ""No"".

The ban must apply to at least some private employers, public institutions, healthcare providers, and must specifically reference mRNA vaccines or a defined category that includes them. Temporary emergency orders or proposed bills that do not become law will not count.

The primary resolution source for this market will be information from the State of Florida, however a consensus of credible reporting will also be used.",2025-12-31T00:00:00Z
0x230345d8347fddd7a16eda7166f97f95e9f07c552b3a456060ce9a58af5c66b0,Will Trump's approval rating be between 48.0% and 48.4% on March 14?,"This market will resolve according to Silver Bulletin's approval rating for Donald Trump on March 14, 2025.

Note that the approval ratings for this date must be finalized before it is considered for this market (namely once the next data point is available, the previous one is finalized).

This market's resolution source will be Silver Bulletin' approval rating poll aggregator, https://www.natesilver.net/p/trump-approval-ratings-nate-silver-bulletin, specifically the approval rating indicated by the green trend line for the resolution date. Changes in the methodology by which Silver Bulletin calculates the approval rating will have no bearing on the resolution of this market. If Silver Bulletin's approval rating becomes permanently unavailable, RealClearPolitics will be used.  

The resolution source reports the rating value to only one decimal point (e.g. 42.8%, 33.9%, etc). Thus, this is the level of precision that will be used when resolving the market.",2025-03-14T00:00:00Z
0xf5a756ef898f9fa858d8710a63f4aa16b4d3c4d2fff27afae1d1ed329620eed7,Will Trump's approval rating be between 47.0% and 47.4% on March 14?,"This market will resolve according to Silver Bulletin's approval rating for Donald Trump on March 14, 2025.

Note that the approval ratings for this date must be finalized before it is considered for this market (namely once the next data point is available, the previous one is finalized).

This market's resolution source will be Silver Bulletin' approval rating poll aggregator, https://www.natesilver.net/p/trump-approval-ratings-nate-silver-bulletin, specifically the approval rating indicated by the green trend line for the resolution date. Changes in the methodology by which Silver Bulletin calculates the approval rating will have no bearing on the resolution of this market. If Silver Bulletin's approval rating becomes permanently unavailable, RealClearPolitics will be used.  

The resolution source reports the rating value to only one decimal point (e.g. 42.8%, 33.9%, etc). Thus, this is the level of precision that will be used when resolving the market.",2025-03-14T00:00:00Z
0xa2a36ff2a1fe9dd8624b84dd7671c7fbf2d766df1b7915654bb0e570551c3bdc,Will Trump's approval rating be less than 47.0% on March 14?,"This market will resolve according to Silver Bulletin's approval rating for Donald Trump on March 14, 2025.

Note that the approval ratings for this date must be finalized before it is considered for this market (namely once the next data point is available, the previous one is finalized).

This market's resolution source will be Silver Bulletin' approval rating poll aggregator, https://www.natesilver.net/p/trump-approval-ratings-nate-silver-bulletin, specifically the approval rating indicated by the green trend line for the resolution date. Changes in the methodology by which Silver Bulletin calculates the approval rating will have no bearing on the resolution of this market. If Silver Bulletin's approval rating becomes permanently unavailable, RealClearPolitics will be used.  

The resolution source reports the rating value to only one decimal point (e.g. 42.8%, 33.9%, etc). Thus, this is the level of precision that will be used when resolving the market.",2025-03-14T00:00:00Z
0x4e5b53ad02e900ace27e326e4a46fb3011c5b40fa2b75cf3197c353bd85c7c7e,Will Alexis Ohanian buy TikTok before July?,"This market will resolve to ""Yes"" if credible reporting confirms that Alexis Ohanian, either personally or through an entity, enters into an agreement with TikTok to acquire its US operations by June 30, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

An official announcement will qualify for a ""Yes"" resolution, regardless of whether the acquisition is ultimately completed.

The entity entering into the agreement does not need to be controlled by Alexis Ohanian; his involvement as a partial owner, investor, or similar role will qualify for a ""Yes"" resolution.

The primary resolution source for this market is official information from Alexis Ohanian and/or TikTok, however a consensus of credible reporting will also be used.",2025-06-30T00:00:00Z
0x06dcf640b5f29035442dfa0472b72a641df54b1e99e186368f3c6b16ecab3913,Will 7-8 justices on South Korea's Constitutional Court vote for Yoon's impeachment before May?,"This market will resolve according based on the number of justices on South Korea's Constitutional Court that vote in favor of impeaching President Yoon Suk Yeol.

This market's resolution will be based on the first such vote performed by the South Korean Constitutional Court.

If ongoing impeachment proceedings are completely cancelled or otherwise no such vote occurs by June 30, 2025, 11:59 PM ET, this market will resolve to ""0"".

The resolution source will be official information from the government of South Korea, however a consensus of credible reporting will also be used.",2025-06-30T00:00:00Z
0xb8498bb4d013be50bd4af336c0cadf62ab0f2885cc968b742304d6edccfc7190,Will Trump sign mineral deal without Zelenskyy apology?,"This market will resolve to ""Yes"" if the United States and Ukraine agree to any deal between March 4 and July 31, 2025, 11:59 PM ET, that explicitly involves Ukrainian minerals without 
Volodymyr Zelenskyy issuing an apology to Donald Trump. Otherwise this market will resolve to ""No"".

Any apology which is public or confirmed by Donald Trump will qualify regardless of whether Zelenskyy denies that an apology was issued. The apology must be issued prior to the deal or within 1 hour of the deal being agreed. 

Qualifying mineral deals include but are not limited partnerships involving minerals, future rights to mineral resources, mining rights, or any other form of cooperation related to Ukrainian minerals.

An announcement of a deal will qualify regardless of if/when the deal is enacted.

The resolution source for this market will be official information from the governments of the US and Ukraine and a consensus of credible reporting.",2025-07-31T00:00:00Z
0x876c137bd74bde1ffaccd26e29078355a63c16d1f8182f39cb4bb03459dfb1e5,Will there not be a new Pope in 2025?,"This market will resolve to the continent from which the next person announced as the bishop of Rome after Pope Francis is from.

The continent where the next Pope was born will be used to determine which continent they are from.

If no new pope is announced by December 31, 2025, 11:59 PM ET, this market will resolve to ""No new Pope in 2025"".

The primary resolution source will be official information from the Vatican, however a consensus of credible reporting will also be used.",2025-12-31T00:00:00Z
0xc9419f62294dc0af13db4530a49c3608ee2e4d603e753de30aa5f192b81fb747,Will the next Pope be from Europe?,"This market will resolve to the continent from which the next person announced as the bishop of Rome after Pope Francis is from.

The continent where the next Pope was born will be used to determine which continent they are from.

If no new pope is announced by December 31, 2025, 11:59 PM ET, this market will resolve to ""No new Pope in 2025"".

The primary resolution source will be official information from the Vatican, however a consensus of credible reporting will also be used.",2025-12-31T00:00:00Z
0x22ef905d2c1f47b416c783a43cf06eea3cd73732ca0ed4d021aab8423924bdb3,Will Fed end QT before May?,"This market will resolve to ""Yes"" if the US Federal Reserve increases the amount of securities it holds outright week over week by April 30, 2025. Otherwise, this market will resolve to ""No"".

Relevant information is typically released every Thursday for the Wednesday preceding it.

This market will resolve according to information as it stands on the chart at any point, regardless of whether a datapoint is later revised down, unless a point that shows up is an obvious error.

This market's primary resolution source will be information from the St. Louis Fed's ""Assets: Securities Held Outright: U.S. Treasury Securities: Wednesday Level (WSHOTSL)"" chart, found here: https://fred.stlouisfed.org/series/WSHOTSL",2025-04-30T00:00:00Z
0x41af4f4a03ffa1c5e3b62e85cf888e65dd6bf5e224c8b5ca3cb7a5791bee3142,Will the Bloc Québécois win the popular vote in Canada's next election?,"The next Canadian general election will take place on or before October 20, 2025, to elect members of the House of Commons to the 45th Canadian Parliament.

This market will resolve to the party that wins popular vote in the next Canadian general election. Winning the popular vote is defined as receiving the largest total number of votes regardless of seats won.

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Canadian government, specifically Elections Canada (https://www.elections.ca/home.aspx).",2025-10-20T00:00:00Z
0x42b8aba6da19ad72784166cdfe3d37eefe0939bf63fb75f26d8e16b281f19acb,"Will the IRS ""Broker DeFi Rule"" be removed before August?","This market will resolve to ""Yes"" if the rule titled ""Gross Proceeds Reporting by Brokers That Regularly Provide Services Effectuating Digital Asset Sales"" (Treasury Decision 10021), published in the Federal Register on December 30, 2024, is repealed or rescinded by July 31, 2025 11:59 PM ET. Otherwise this market will resolve to ""No"". 

Any removal of the requirement for affected brokers to collect know-your-customer (KYC) data and report transaction details to the IRS, whether through the Congressional Review Act (CRA), standalone legislation, an executive action, or other means will qualify. 

The primary resolution source will be official information form the U.S. Government however a consensus of credible reporting may also be used.",2025-07-31T00:00:00Z
0x1b07e957981a04e688191208a4fc8b8349a93d6de03eba460fda38e647dafa5b,Sea/Air ceasefire in Ukraine before May?,"This market will resolve to ""Yes"" if there is an official ceasefire agreement, defined as a publicly announced and mutually agreed halt in military engagement, specifically covering sea or air operations between Russia and Ukraine by April 30, 2025, 11:59 PM ET.

A general ceasefire agreement which covers all theaters of war will qualify for a “Yes” resolution. 

If the agreement is officially reached before the resolution date, this market will resolve to ""Yes,"" regardless of if/when the ceasefire goes into effect. 

Any form of informal agreement will not be considered an official ceasefire. Humanitarian pauses will not count toward the resolution of this market.

This market's resolution will be based on official announcements from both Russia and Ukraine; however, a wide consensus of credible media reporting stating an official ceasefire agreement between Russia and Ukraine specifically addressing sea or air operations has been reached will suffice
",2025-04-30T00:00:00Z
0x5c9a49f44b97ed7b1846712b82ed316af4e18f11a86e749f8e13e59233a1a805,Will the US add between 100-150k jobs in March?,"This market will resolve according to the nonfarm payroll employment according to the BLS ""Employment Situation Summary"" for March, scheduled to be released on April 4, 2025, 8:30 AM ET.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

The BLS ""Employment Situation Summary"" may be found here: https://www.bls.gov/bls/newsrels.htm",2025-04-04T00:00:00Z
0xb7ce4dfc9b1ae706976ee41b50bce77925e1211114b61c197d5b13299bfaf0cb,Will the US add more than 250k jobs in March?,"This market will resolve according to the nonfarm payroll employment according to the BLS ""Employment Situation Summary"" for March, scheduled to be released on April 4, 2025, 8:30 AM ET.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

The BLS ""Employment Situation Summary"" may be found here: https://www.bls.gov/bls/newsrels.htm",2025-04-04T00:00:00Z
0xd971052d84f7be119faf36cdc90ec8fc661147934731b44ce9e93f1a203118f7,Will the Conservative Party win the popular vote in Canada's next election?,"The next Canadian general election will take place on or before October 20, 2025, to elect members of the House of Commons to the 45th Canadian Parliament.

This market will resolve to the party that wins popular vote in the next Canadian general election. Winning the popular vote is defined as receiving the largest total number of votes regardless of seats won.

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Canadian government, specifically Elections Canada (https://www.elections.ca/home.aspx).",2025-10-20T00:00:00Z
0xdd7112e0bc4ebc9d7289085f033c01c1e6b8a9863d17cda28a749ca3b76dff2d,Will Trump pardon Joe Exotic in his first 100 days?,"This market will resolve to ""Yes"" if Joseph Allen Maldonado receives a presidential pardon, commutation, or reprieve from Donald Trump by April 29, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

If it becomes impossible for Trump issue a federal pardon, commutation, or reprieve within this market's timeframe, it may immediately resolve to ""No"".

The primary resolution source for whether Joseph Allen Maldonado is pardoned or not will be official information from the US government, however a consensus of credible reporting will also be used.",2025-04-29T00:00:00Z
0x06fa3bc0c4b9a628307b71739c1738c174148e5d26fbbdbfd6f7ee1e09452c59,Israel x Hamas ceasefire cancelled by next Friday?,"This market will resolve to ""Yes"" if a either Israel or Hamas announce the cancelation of the ongoing ceasefire, or if a consensus of credible reporting confirms that the ceasefire is no longer in effect, by March 14, 2025, 11:59 PM ET. Otherwise this market will resolve to ""No"".

The primary solution resolution source will be official information from Hamas or the government of Israel however a consensus of credible reporting may also be used.
",2025-03-14T00:00:00Z
0xfb76bf222bcf8c6158e37f3a8bfbc2f60df5c322719c41dc8a5fc4b211b2792a,Will the People's Party win the popular vote in Canada's next election?,"The next Canadian general election will take place on or before October 20, 2025, to elect members of the House of Commons to the 45th Canadian Parliament.

This market will resolve to the party that wins popular vote in the next Canadian general election. Winning the popular vote is defined as receiving the largest total number of votes regardless of seats won.

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Canadian government, specifically Elections Canada (https://www.elections.ca/home.aspx).",2025-10-20T00:00:00Z
0x47465c58ffdb2048b8ac8114f62e0cc7c6177dc53ea13ae1a456a8c140fa382d,Will Trump's approval rating be between 47.5% and 47.9% on March 14?,"This market will resolve according to Silver Bulletin's approval rating for Donald Trump on March 14, 2025.

Note that the approval ratings for this date must be finalized before it is considered for this market (namely once the next data point is available, the previous one is finalized).

This market's resolution source will be Silver Bulletin' approval rating poll aggregator, https://www.natesilver.net/p/trump-approval-ratings-nate-silver-bulletin, specifically the approval rating indicated by the green trend line for the resolution date. Changes in the methodology by which Silver Bulletin calculates the approval rating will have no bearing on the resolution of this market. If Silver Bulletin's approval rating becomes permanently unavailable, RealClearPolitics will be used.  

The resolution source reports the rating value to only one decimal point (e.g. 42.8%, 33.9%, etc). Thus, this is the level of precision that will be used when resolving the market.",2025-03-14T00:00:00Z
0x75ab36885832be15a1301a64b2dbe8079ed7ec761343c9593dc3a90376947e54,Will the Department of Agriculture be most efficient on March 31?,"This market will resolve to the US federal agency that is #1 on the DOGE ""Agency Efficiency Leaderboard"" under the ""Most Total Savings"" filter on March 31, 2025, 12:00 PM ET (noon).

If there is a tie between two agencies, this market will resolve in favor of the agency whose listed title comes first in alphabetical order.

If the leaderboard becomes permanently unavailable, this market will resolve to ""Other"".

The resolution source for this market is available here: https://doge.gov/savings",2025-03-31T00:00:00Z
0x0fcb1874c80ff340c64bdbf517e53e9e9489826c8ae3cd789c16a097a8b2424b,Will Donald Trump visit Italy in 2025?,"If U.S. President Donald Trump visits a listed country between January 15 and December 31, 2025 11:59 PM ET, the relevant market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".

For the purpose of this market, a ""visit"" is defined as Trump physically entering the terrestrial or maritime territory of the listed country. Whether or not Trump enters the country's airspace during the timeframe of this market will have no bearing on a positive resolution.

The primary resolution source for this information will be official information from government of the United States of America, official information from Trump or released by his verified social media accounts (e.g. https://twitter.com/POTUS), however, a consensus of credible reporting will also be used.
",2025-12-31T00:00:00Z
0xa85c14232ef55745b1bcdcfe10fd55f628fcd8def33d4d112809b14d92cb8f5c,Will 3-4 justices on South Korea's Constitutional Court vote for Yoon's impeachment before May?,"This market will resolve according based on the number of justices on South Korea's Constitutional Court that vote in favor of impeaching President Yoon Suk Yeol.

This market's resolution will be based on the first such vote performed by the South Korean Constitutional Court.

If ongoing impeachment proceedings are completely cancelled or otherwise no such vote occurs by June 30, 2025, 11:59 PM ET, this market will resolve to ""0"".

The resolution source will be official information from the government of South Korea, however a consensus of credible reporting will also be used.",2025-06-30T00:00:00Z
0x4c654e6c9ef8bd3b2cd589b62cd5ad44c5dfb9423c71b51bc6af1cf02baeb4db,Will 1-2 justices on South Korea's Constitutional Court vote for Yoon's impeachment before May?,"This market will resolve according based on the number of justices on South Korea's Constitutional Court that vote in favor of impeaching President Yoon Suk Yeol.

This market's resolution will be based on the first such vote performed by the South Korean Constitutional Court.

If ongoing impeachment proceedings are completely cancelled or otherwise no such vote occurs by June 30, 2025, 11:59 PM ET, this market will resolve to ""0"".

The resolution source will be official information from the government of South Korea, however a consensus of credible reporting will also be used.",2025-06-30T00:00:00Z
0x0535280a26955abf733d04ec594789bb6deff15b54c96dc62e16f808a6cffde3,Will 0 justices on South Korea's Constitutional Court vote for Yoon's impeachment before May?,"This market will resolve according based on the number of justices on South Korea's Constitutional Court that vote in favor of impeaching President Yoon Suk Yeol.

This market's resolution will be based on the first such vote performed by the South Korean Constitutional Court.

If ongoing impeachment proceedings are completely cancelled or otherwise no such vote occurs by June 30, 2025, 11:59 PM ET, this market will resolve to ""0"".

The resolution source will be official information from the government of South Korea, however a consensus of credible reporting will also be used.",2025-06-30T00:00:00Z
0xb69a26bd5fe18ba295a27f3929b411d3c4a180b143b09457c869d20ef4e8a184,Trump's face on paper money before July?,"Rep. Brandon Gill recently announced filed the ""Golden Age Act"", which attempts to put Donald Trump's face on the $100 bill. You can read more about that here: https://x.com/RepBrandonGill/status/1896568426002546770

This market will resolve to ""Yes"" if any bill is signed into law putting Donald Trump's face on any denomination of paper currency issued by the US Department of the Treasury for circulation by June 30, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

Note that the listed provisions of a qualifying bill do not need to go into effect before the resolution date - it just needs to be signed into law by then.

The primary resolution source for this market will be official information from the US government, however a consensus of credible reporting will also be used.
",2025-06-30T00:00:00Z
0x3221632aab728d981375d0abd9560589a4389c85b0df02b2f093c50373fcde41,Will Trump's approval rating be 49.0% or higher on March 14?,"This market will resolve according to Silver Bulletin's approval rating for Donald Trump on March 14, 2025.

Note that the approval ratings for this date must be finalized before it is considered for this market (namely once the next data point is available, the previous one is finalized).

This market's resolution source will be Silver Bulletin' approval rating poll aggregator, https://www.natesilver.net/p/trump-approval-ratings-nate-silver-bulletin, specifically the approval rating indicated by the green trend line for the resolution date. Changes in the methodology by which Silver Bulletin calculates the approval rating will have no bearing on the resolution of this market. If Silver Bulletin's approval rating becomes permanently unavailable, RealClearPolitics will be used.  

The resolution source reports the rating value to only one decimal point (e.g. 42.8%, 33.9%, etc). Thus, this is the level of precision that will be used when resolving the market.",2025-03-14T00:00:00Z
0xb96e1ba49d01585ad05633f2af925921c1edc0a93c11b739e501c53590cda2f5,Will 5-6 justices on South Korea's Constitutional Court vote for Yoon's impeachment before May?,"This market will resolve according based on the number of justices on South Korea's Constitutional Court that vote in favor of impeaching President Yoon Suk Yeol.

This market's resolution will be based on the first such vote performed by the South Korean Constitutional Court.

If ongoing impeachment proceedings are completely cancelled or otherwise no such vote occurs by June 30, 2025, 11:59 PM ET, this market will resolve to ""0"".

The resolution source will be official information from the government of South Korea, however a consensus of credible reporting will also be used.",2025-06-30T00:00:00Z
0x99e60730b33af0532bd5609337477fd8c2b9aad0077367723ae6ffcbbb4edecb,Will Andrew Tate go on Joe Rogan before April?,"This market will resolve to ""Yes"" if Andrew Tate is a guest on any ""The Joe Rogan Experience"" podcast episode between February 27 and March 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

If a consensus of credible reporting confirms Tate recorded an episode with Rogan before the resolution date, this market will resolve to ""Yes"" regardless of when/if it is released.

The primary resolution source for this market will be Spotify and/or Youtube, however a consensus of credible reporting may also be used.",2025-03-31T00:00:00Z
0xb1f1fd25b95bae5320d9d0b5e40db5d04e4d74cdfd7b1dd3adc1034f71c0f980,Andrew Tate arrested before April?,"This market will resolve to ""Yes"" if Andrew Tate is arrested between February 27, 2025, and March 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

The primary resolution source for this market will be official information from the arresting government and law enforcement, however a consensus of credible reporting may also be used.
",2025-03-31T00:00:00Z
