title,url,matching_questions,similarity,yes_price,upload_date,condition_id,end_date
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Kamala Harris wins the popular vote?,0.6456583142280579,0.6875,2024-10-20T03:00:24Z,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,2024-11-05T00:00:00Z
"These Democrats are 'breaking up' with Kamala Harris and 'flirting' with Trump, GOP strategist says",https://www.youtube.com/watch?v=Jo6M636Had0,Kamala flips a 2020 Trump state?,0.6435538530349731,0.36,2024-10-20T03:00:24Z,0x05d769a6ba5ac64ae196ff0120bb7400b6697a5cf94573f364d35cc28dbfa22d,2024-11-05T00:00:00Z
Gutfeld: This was like watching Batman give a wedgie to the Penguin,https://www.youtube.com/watch?v=g2EYSGI6aB8,Will Kamala Harris win the 2024 US Presidential Election?,0.6521110534667969,0.4005,2024-10-19T03:15:02Z,0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,2024-11-05T00:00:00Z
Gutfeld: This was like watching Batman give a wedgie to the Penguin,https://www.youtube.com/watch?v=g2EYSGI6aB8,Kamala Harris wins the popular vote?,0.6051073670387268,0.683,2024-10-19T03:15:02Z,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,2024-11-05T00:00:00Z
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Will Kamala Harris win the 2024 US Presidential Election?,0.6207146048545837,0.3815,2024-10-18T20:45:02Z,0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,2024-11-05T00:00:00Z
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Kamala Harris wins the popular vote?,0.6142058372497559,0.6595,2024-10-18T20:45:02Z,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,2024-11-05T00:00:00Z
"Kamala Harris is 'tanking' at the 'worst possible time,' GOP lawmaker says",https://www.youtube.com/watch?v=mK9Rcgf5ENM,Will Kamala Harris win the 2024 US Presidential Election?,0.6254106760025024,0.4105,2024-10-17T18:30:38Z,0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,2024-11-05T00:00:00Z
"Kamala Harris is 'tanking' at the 'worst possible time,' GOP lawmaker says",https://www.youtube.com/watch?v=mK9Rcgf5ENM,Kamala Harris wins the popular vote?,0.6192121505737305,0.641,2024-10-17T18:30:38Z,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,2024-11-05T00:00:00Z
"Kamala Harris is 'tanking' at the 'worst possible time,' GOP lawmaker says",https://www.youtube.com/watch?v=mK9Rcgf5ENM,Kamala flips a 2020 Trump state?,0.6161211729049683,0.375,2024-10-17T18:30:38Z,0x05d769a6ba5ac64ae196ff0120bb7400b6697a5cf94573f364d35cc28dbfa22d,2024-11-05T00:00:00Z
HIGHLIGHTS: The must-see Kamala Harris-Bret Baier interview,https://www.youtube.com/watch?v=wbNxiLaY6I0,Will Kamala Harris win the 2024 US Presidential Election?,0.686894416809082,0.4105,2024-10-17T14:01:01Z,0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,2024-11-05T00:00:00Z
HIGHLIGHTS: The must-see Kamala Harris-Bret Baier interview,https://www.youtube.com/watch?v=wbNxiLaY6I0,Kamala flips a 2020 Trump state?,0.6078654527664185,0.375,2024-10-17T14:01:01Z,0x05d769a6ba5ac64ae196ff0120bb7400b6697a5cf94573f364d35cc28dbfa22d,2024-11-05T00:00:00Z
This isn't working anymore for Kamala Harris: Banderas,https://www.youtube.com/watch?v=1B8Z4XXoYFY,Kamala Harris wins the popular vote?,0.620110273361206,0.657,2024-10-16T21:00:00Z,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,2024-11-05T00:00:00Z
Trump hits back after being labeled 'dangerous' by Dems,https://www.youtube.com/watch?v=Ah7Snk-KFEA,Kamala Harris wins the popular vote?,0.6006885766983032,0.657,2024-10-16T16:15:06Z,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,2024-11-05T00:00:00Z
Kellyanne Conway: Trump has a chance to run the tables in November,https://www.youtube.com/watch?v=2yaqnE0MH6Q,Kamala Harris wins the popular vote?,0.6409785747528076,0.657,2024-10-16T09:30:02Z,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,2024-11-05T00:00:00Z
Kellyanne Conway: Trump has a chance to run the tables in November,https://www.youtube.com/watch?v=2yaqnE0MH6Q,Trump gets more black voters than in 2020?,0.6170184016227722,0.76,2024-10-16T09:30:02Z,0x75e90d6830fcc4b274acdbf8869a8b0f464a67d0b86c97d3081a8696a3cd8134,2024-11-05T00:00:00Z
Laura: Democrats are 'spinning' over this,https://www.youtube.com/watch?v=7xbPQfc-6XY,Kamala Harris wins the popular vote?,0.6120073795318604,0.657,2024-10-16T01:15:00Z,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,2024-11-05T00:00:00Z
I love the idea of Kamala Harris on Joe Rogans podcast: Judge Jeanine,https://www.youtube.com/watch?v=TlbJXw2n0Bs,Will Trump do a podcast with Hawk Tuah Girl?,0.6088861227035522,0.0335,2024-10-15T23:45:01Z,0xe189d94e33406adf3c2854d8f06c43a5ec84586a6ccd114396ab7a8dc9821528,2024-11-04T00:00:00Z
Kamala Harris thinks Trump is hiding?: Gutfeld,https://www.youtube.com/watch?v=3UqS4EI1Yxo,Trump flips Kamala on 538 before election?,0.6169822812080383,0.445,2024-10-15T13:45:00Z,0xc80d54a73b16a443a54372a5abc3ff376092bceb63daa393f8f4f3a933a91e4a,2024-11-04T00:00:00Z
Sean Hannity: The panic on the left is palpable,https://www.youtube.com/watch?v=q0Q2TB1nD2s,Will Kamala Harris win the 2024 US Presidential Election?,0.6105307340621948,0.4435,2024-10-15T02:30:29Z,0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,2024-11-05T00:00:00Z
The Five: Harris-Walz campaign shoots blanks in quest for 'bro vote',https://www.youtube.com/watch?v=MtuVtOSBz0g,Kamala Harris wins the popular vote?,0.6403645277023315,0.7105,2024-10-14T23:30:07Z,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,2024-11-05T00:00:00Z
Biden-Harris tensions grow: New details revealed,https://www.youtube.com/watch?v=qR5U9ATSzAQ,Will Kamala Harris win the 2024 US Presidential Election?,0.6191301345825195,0.4545,2024-10-14T19:00:23Z,0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,2024-11-05T00:00:00Z
Biden-Harris tensions grow: New details revealed,https://www.youtube.com/watch?v=qR5U9ATSzAQ,Kamala flips a 2020 Trump state?,0.6182996034622192,0.37,2024-10-14T19:00:23Z,0x05d769a6ba5ac64ae196ff0120bb7400b6697a5cf94573f364d35cc28dbfa22d,2024-11-05T00:00:00Z
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Will Kamala Harris win the 2024 US Presidential Election?,0.6702833771705627,0.4395,2024-10-11T00:00:34Z,0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,2024-11-05T00:00:00Z
'The Five': Is the Democrats blue wall crumbling?,https://www.youtube.com/watch?v=s-3qE6hJi5g,Kamala Harris wins the popular vote?,0.6313442587852478,0.714,2024-10-11T00:00:34Z,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,2024-11-05T00:00:00Z
Kamala Harris goes viral for stunning admission on 'The View',https://www.youtube.com/watch?v=-VxoF-s8fDU,Will any other Democratic Politician win the 2024 US Presidential Election?,0.6199299693107605,0.0015,2024-10-09T10:45:00Z,0xb92f22143e7b48609a82573fa8197dc73683a15acb467b0f51ee63da7e3f520b,2024-11-05T00:00:00Z
Kamala Harris goes viral for stunning admission on 'The View',https://www.youtube.com/watch?v=-VxoF-s8fDU,Will Kamala Harris win the 2024 US Presidential Election?,0.608992338180542,0.4655,2024-10-09T10:45:00Z,0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,2024-11-05T00:00:00Z
Laura Ingraham: Democrats are trapped,https://www.youtube.com/watch?v=VI8DXS_AFIA,Kamala Harris wins the popular vote?,0.6839902400970459,0.7285,2024-10-09T01:12:27Z,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,2024-11-05T00:00:00Z
Laura Ingraham: Democrats are trapped,https://www.youtube.com/watch?v=VI8DXS_AFIA,Will Kamala Harris win the 2024 US Presidential Election?,0.6471937894821167,0.4655,2024-10-09T01:12:27Z,0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,2024-11-05T00:00:00Z
Laura Ingraham: Democrats are trapped,https://www.youtube.com/watch?v=VI8DXS_AFIA,Kamala flips a 2020 Trump state?,0.6014062166213989,0.4,2024-10-09T01:12:27Z,0x05d769a6ba5ac64ae196ff0120bb7400b6697a5cf94573f364d35cc28dbfa22d,2024-11-05T00:00:00Z
Judge Jeanine: Kamalas media blitz kicked off with a total faceplant,https://www.youtube.com/watch?v=UqhNyP4AL2A,Kamala Harris wins the popular vote?,0.65498948097229,0.741,2024-10-08T23:30:05Z,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,2024-11-05T00:00:00Z
Judge Jeanine: Kamalas media blitz kicked off with a total faceplant,https://www.youtube.com/watch?v=UqhNyP4AL2A,Will Kamala Harris win the 2024 US Presidential Election?,0.6116227507591248,0.4575,2024-10-08T23:30:05Z,0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,2024-11-05T00:00:00Z
JD Vance shreds VP Harris for View appearance: A record to be ashamed of,https://www.youtube.com/watch?v=2nkRkiUKu0k,Will Kamala Harris win the 2024 US Presidential Election?,0.6025810241699219,0.4575,2024-10-08T18:55:42Z,0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,2024-11-05T00:00:00Z
FEMA has a major bureaucracy problem: Tulsi Gabbard,https://www.youtube.com/watch?v=Ee2TNZDxdS4,Trump nominates Tulsi Gabbard to Cabinet?,0.6822798848152161,0.215,2024-10-08T16:45:00Z,0x6b642d364ac780ac5afe241cdb28af3d8fe576cbb163475f56ee3f099c520dc0,2025-01-31T00:00:00Z
Jesse Watters: Kamala Harris has been a ghost,https://www.youtube.com/watch?v=fM_0rSDlf_8,Will Kamala Harris win the 2024 US Presidential Election?,0.6174206733703613,0.4575,2024-10-08T02:15:02Z,0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,2024-11-05T00:00:00Z
Jesse Watters: Kamala Harris has been a ghost,https://www.youtube.com/watch?v=fM_0rSDlf_8,Kamala Harris wins the popular vote?,0.6110132932662964,0.741,2024-10-08T02:15:02Z,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,2024-11-05T00:00:00Z
Kamala Harris eviscerated for 'softball' media blitz amid various crises,https://www.youtube.com/watch?v=tiPjTjLT6Oo,Kamala Harris wins the popular vote?,0.6661652326583862,0.7375,2024-10-07T10:45:03Z,0x265366ede72d73e137b2b9095a6cdc9be6149290caa295738a95e3d881ad0865,2024-11-05T00:00:00Z
Kamala Harris eviscerated for 'softball' media blitz amid various crises,https://www.youtube.com/watch?v=tiPjTjLT6Oo,Will Kamala Harris win the 2024 US Presidential Election?,0.6026175022125244,0.4835,2024-10-07T10:45:03Z,0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,2024-11-05T00:00:00Z
Democrats admit this could 'doom' Kamala Harris,https://www.youtube.com/watch?v=zAkX_GeifEE,Will Kamala Harris win the 2024 US Presidential Election?,0.6698210835456848,0.4955,2024-10-04T19:45:04Z,0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,2024-11-05T00:00:00Z
Democrats admit this could 'doom' Kamala Harris,https://www.youtube.com/watch?v=zAkX_GeifEE,Kamala flips a 2020 Trump state?,0.6062135696411133,0.435,2024-10-04T19:45:04Z,0x05d769a6ba5ac64ae196ff0120bb7400b6697a5cf94573f364d35cc28dbfa22d,2024-11-05T00:00:00Z
This feels really dirty: Compagno,https://www.youtube.com/watch?v=sKdAQpyBdCY,Trump election interference trial doesn't start before November?,0.6711755990982056,0.977,2024-10-03T20:15:02Z,0x3b692dcdd40f9bfdd313e251c0d5fa4b7cfb60194f321d2e81ef2c846523543d,2024-10-30T00:00:00Z
This feels really dirty: Compagno,https://www.youtube.com/watch?v=sKdAQpyBdCY,Trump conviction overturned before election?,0.6351003050804138,0.0195,2024-10-03T20:15:02Z,0x2dfc5ff604b12ac8721316b109cd786b0da27a24719238bb23aa7882d8f3b3ab,2024-11-05T00:00:00Z
Watch Putin's remarks about possible ceasefire deal with Ukraine,https://www.youtube.com/watch?v=V0gSZ6_Vg8g,Russia x Ukraine Ceasefire by Friday?,0.6983194351196289,0.0205,2025-03-13T17:42:30Z,0x59bd72d9ab07a7f368a80b7a1a2a01f150f8869085554bad06559f396db7875b,2025-03-14T00:00:00Z
Senator shares what GOP did after Musk called him 'traitor',https://www.youtube.com/watch?v=YTWsXB1hB80,Russia x Ukraine Ceasefire by Friday?,0.7126490473747253,0.085,2025-03-12T11:37:28Z,0x59bd72d9ab07a7f368a80b7a1a2a01f150f8869085554bad06559f396db7875b,2025-03-14T00:00:00Z
Trump delays tariffs on Mexico until April,https://www.youtube.com/watch?v=GmRsuVTMqOw,Will Trump lower automobile tariffs on Canada/Mexico by next Friday?,0.7267962098121643,0.9605,2025-03-06T18:35:02Z,0xbf0a984d921100c4c9bc9b84075d9b3179cdb77f33f9ada3791d425e9eac69da,2025-03-14T00:00:00Z
What a mess President Trump has created': Canadian official on tariffs,https://www.youtube.com/watch?v=MA7P-clemb8,Will Trump lower automobile tariffs on Canada/Mexico by next Friday?,0.7576974630355835,0.9605,2025-03-06T17:55:02Z,0xbf0a984d921100c4c9bc9b84075d9b3179cdb77f33f9ada3791d425e9eac69da,2025-03-14T00:00:00Z
'We're going to get decapitalized really quick': Distributor voices concerns over Trump's tariffs,https://www.youtube.com/watch?v=XhZhikdWo9U,Will Trump lower automobile tariffs on Canada/Mexico by next Friday?,0.6605033874511719,0.9605,2025-03-06T15:49:43Z,0xbf0a984d921100c4c9bc9b84075d9b3179cdb77f33f9ada3791d425e9eac69da,2025-03-14T00:00:00Z
"Zelensky describes Oval Office meeting as regrettable,' says he is ready to negotiate peace",https://www.youtube.com/watch?v=T5KEIrrUvVo,Trump announces cutting all military aid to Ukraine aid before April?,0.6913883686065674,0.63,2025-03-04T20:30:07Z,0xb642dea896e5fa052a9259ad7ba4b759caebb7b1b452d90a5b4c82f8065db1a2,2025-03-31T00:00:00Z
"Zelensky describes Oval Office meeting as regrettable,' says he is ready to negotiate peace",https://www.youtube.com/watch?v=T5KEIrrUvVo,Trump admin announces cutting Ukraine aid by Friday?,0.6561528444290161,0.885,2025-03-04T20:30:07Z,0x6104608801f44f9a32275c9a9bbe044414a64956000a1177362be5ef27e5ac44,2025-03-07T00:00:00Z
Vindman on Zelensky clash: JD Vance wasn't ready for the 'big boy table',https://www.youtube.com/watch?v=l70qUYUH7sI,Will Zelenskyy apologize to Trump by Sunday?,0.6412588357925415,0.195,2025-03-01T12:30:48Z,0x743a7044ad2898f6a5111615d43cdd5e52106705e8caaa29f43bc46cedce874e,2025-03-02T00:00:00Z
Rubio points finger at Zelensky for breakdown of Trump meeting,https://www.youtube.com/watch?v=d1-bnv0YWbc,Will Zelenskyy apologize to Trump by Sunday?,0.7432191371917725,0.195,2025-03-01T02:35:45Z,0x743a7044ad2898f6a5111615d43cdd5e52106705e8caaa29f43bc46cedce874e,2025-03-02T00:00:00Z
King Charles sends a letter to President Trump,https://www.youtube.com/watch?v=oXIi896XSIM,Will Trump meet with Keir Starmer in 2025?,0.6142733097076416,0.9975,2025-02-27T19:46:13Z,0x5a9009752f7b399c2e6e52856f9a6fa2682aaf50acaaa42ba566b68dbd3aa956,2025-12-31T00:00:00Z
"US and Ukraine agree to terms on natural resources and reconstruction, official says",https://www.youtube.com/watch?v=7qYwOr4jgnI,Will Trump meet with Zelenskyy before July?,0.6675131320953369,0.9835,2025-02-26T15:21:25Z,0xbd1c9c355583f950c76a09bb2e305789043712121800bb5a7abe491a5ee58871,2025-06-30T00:00:00Z
Mitch McConnell explains why he voted against RFK Jr.'s nomination,https://www.youtube.com/watch?v=AFahxcFtqjE,Bernie Sanders votes to confirm RFK Jr?,0.631111741065979,0.0025,2025-02-13T17:23:14Z,0x30e19926d2527737d65fc2f63de20f2c1e37d63c00f801ac5ce527f043c47cca,2025-06-30T00:00:00Z
Canada's Freeland vows to target Trump constituencies with retaliatory tariffs,https://www.youtube.com/watch?v=jtSyb099ovE,Trump tariffs on Canada in effect by May 1?,0.6638869047164917,0.355,2025-02-12T02:32:17Z,0x5ed2d5142cb7bfdcb1ecdec342d73697d5d61b3ed5ab21c52cb34ed41b9b0a41,2025-05-01T00:00:00Z
Canada's Freeland vows to target Trump constituencies with retaliatory tariffs,https://www.youtube.com/watch?v=jtSyb099ovE,Will Trump remove tariff on Canada before March?,0.6444602012634277,0.09,2025-02-12T02:32:17Z,0xd684dc25735c6060091933d0a20e80941bb49c6fb1cf4b630297cd7cff59f849,2025-02-28T00:00:00Z
Zakaria warns there's a real cost to Trump's head-spinning moves,https://www.youtube.com/watch?v=P1re1D6Nz58,Trump tariffs on Canada in effect by May 1?,0.6266050338745117,0.285,2025-02-10T12:14:02Z,0x5ed2d5142cb7bfdcb1ecdec342d73697d5d61b3ed5ab21c52cb34ed41b9b0a41,2025-05-01T00:00:00Z
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will fewer than 50k federal employees accept the buyout?,0.7428732514381409,0.0345,2025-02-07T12:52:14Z,0x19489d6de9495485e7e11e37401b22759cb981f558913e5b9ebe30ae8630b09a,2025-02-28T00:00:00Z
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 50-100k federal employees accept the buyout?,0.7325835227966309,0.66,2025-02-07T12:52:14Z,0x4616f95d0646b9410ac44f38a47992cd1c9f054ce58238250c7374c0c080e469,2025-02-28T00:00:00Z
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 500k or more federal employees accept the buyout?,0.7201622724533081,0.0045,2025-02-07T12:52:14Z,0xa4e4b97bb1a82d77496b0aeda43de5b24f8c0c5c3186d42e56d6a0c2d578234c,2025-02-28T00:00:00Z
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 250-300k federal employees accept the buyout?,0.7170184850692749,0.0115,2025-02-07T12:52:14Z,0x90c0478ad29eebf8d3ecb951ee5b5f111dceaf24ca06efa88811580b9c9680f0,2025-02-28T00:00:00Z
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 300-350k federal employees accept the buyout?,0.7159118056297302,0.0115,2025-02-07T12:52:14Z,0x971aebeab4008de640468d9c380c02e82d7e00dae7c4416d959c34ed0de2b854,2025-02-28T00:00:00Z
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 150-200k federal employees accept the buyout?,0.7157835960388184,0.095,2025-02-07T12:52:14Z,0x4cc059a109f32baae6fcc0dfd71625e8590ea59f28f1d70867f2c9f3165230cf,2025-02-28T00:00:00Z
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 200-250k federal employees accept the buyout?,0.7151729464530945,0.0265,2025-02-07T12:52:14Z,0x972c866e5da0a54b186a346fc8710fc43ae749b80d4be5f0ab04d5a6d75e1c5f,2025-02-28T00:00:00Z
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 100-150k federal employees accept the buyout?,0.7135013937950134,0.1545,2025-02-07T12:52:14Z,0xedead3c227817a54134cc77169e0af303054c1fa0b772c32e6f7aa713bc62763,2025-02-28T00:00:00Z
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 350-400k federal employees accept the buyout?,0.7128656506538391,0.0075,2025-02-07T12:52:14Z,0x9b94a7cd007ad2acd9cbeeb2ddb31280edfd6df836772661cdfa30b5e10a9f1f,2025-02-28T00:00:00Z
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 450-500k federal employees accept the buyout?,0.7119308710098267,0.0045,2025-02-07T12:52:14Z,0x82db1ee057ca73c05f8fde8df2ed5066311a7736e31f508d3c66997553062d7b,2025-02-28T00:00:00Z
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 400-450k federal employees accept the buyout?,0.7054567337036133,0.004,2025-02-07T12:52:14Z,0xaadb4d510fd0816f019905d632d8cd705baa88683f2dc8994134e5cabe2fc9f2,2025-02-28T00:00:00Z
China hits back as Trump's tariffs go into effect,https://www.youtube.com/watch?v=C2N6bz-KBX0,Will Trump remove tariff on China before March?,0.6959899663925171,0.095,2025-02-04T12:52:55Z,0x2314c6c3071370adef3817b996cc5553f19a9f2dbc6743dfd80f87977beb53cc,2025-02-28T00:00:00Z
China hits back as Trump's tariffs go into effect,https://www.youtube.com/watch?v=C2N6bz-KBX0,Will Trump increase tariffs on China before May?,0.6941936612129211,0.4,2025-02-04T12:52:55Z,0x35eec56326ab99a70ba4ba7ef5a52e7812611c7aaff0e9b71277d787c5bf859d,2025-04-30T00:00:00Z
China hits back as Trump's tariffs go into effect,https://www.youtube.com/watch?v=C2N6bz-KBX0,Trump tariffs on Mexico in effect by May 1?,0.6021549701690674,0.3,2025-02-04T12:52:55Z,0x9474fb4fbfc92a5e072ba877c0e66b82d80cb47a382732db74ab1981a8dc0b77,2025-05-01T00:00:00Z
China hits back as Trump's tariffs go into effect,https://www.youtube.com/watch?v=C2N6bz-KBX0,Trump tariffs on Canada in effect by May 1?,0.6015121936798096,0.275,2025-02-04T12:52:55Z,0x5ed2d5142cb7bfdcb1ecdec342d73697d5d61b3ed5ab21c52cb34ed41b9b0a41,2025-05-01T00:00:00Z
Canadian MP fires back after Trump says he wants Canada to be 51st state,https://www.youtube.com/watch?v=4-ZEux2hOzs,Will Trump remove tariff on Canada before March?,0.688219428062439,0.29,2025-02-03T20:12:01Z,0xd684dc25735c6060091933d0a20e80941bb49c6fb1cf4b630297cd7cff59f849,2025-02-28T00:00:00Z
Mexico's president describes call with Trump that led to pause in tariffs,https://www.youtube.com/watch?v=dtCDs4dWrLI,Will Trump remove tariff on Mexico before March?,0.6612264513969421,0.175,2025-02-03T19:34:12Z,0xc18a76cbd702e37c482ef65ab236a6c8ad9126e8de0e3807ee8da8057e03987f,2025-02-28T00:00:00Z
Mexico's president describes call with Trump that led to pause in tariffs,https://www.youtube.com/watch?v=dtCDs4dWrLI,Will Trump impose 25% tariff on Mexico or Canada before February?,0.6501940488815308,0.0035,2025-02-03T19:34:12Z,0x66a86bed2460bb982e1a9a22d111b08bea41349423ef9e8669570e488cf96de0,2025-01-31T00:00:00Z
Trump says he agreed to pause tariffs on Mexico for one month,https://www.youtube.com/watch?v=9o3uzCsq5VE,Will Trump impose 25% tariff on Mexico or Canada before February?,0.7441983222961426,0.0035,2025-02-03T16:37:31Z,0x66a86bed2460bb982e1a9a22d111b08bea41349423ef9e8669570e488cf96de0,2025-01-31T00:00:00Z
Trump says he agreed to pause tariffs on Mexico for one month,https://www.youtube.com/watch?v=9o3uzCsq5VE,Will Trump remove tariff on Mexico before March?,0.6777151226997375,0.175,2025-02-03T16:37:31Z,0xc18a76cbd702e37c482ef65ab236a6c8ad9126e8de0e3807ee8da8057e03987f,2025-02-28T00:00:00Z
Trump says he agreed to pause tariffs on Mexico for one month,https://www.youtube.com/watch?v=9o3uzCsq5VE,Will Trump remove tariff on Canada before March?,0.675605297088623,0.29,2025-02-03T16:37:31Z,0xd684dc25735c6060091933d0a20e80941bb49c6fb1cf4b630297cd7cff59f849,2025-02-28T00:00:00Z
Top economist predicts what impact Trump's tariffs will have on Americans,https://www.youtube.com/watch?v=I_ZOj4BtH1Y,Will Trump impose 25% tariff on Mexico or Canada before February?,0.7659920454025269,0.0035,2025-02-03T15:47:04Z,0x66a86bed2460bb982e1a9a22d111b08bea41349423ef9e8669570e488cf96de0,2025-01-31T00:00:00Z
Top economist predicts what impact Trump's tariffs will have on Americans,https://www.youtube.com/watch?v=I_ZOj4BtH1Y,Will Trump remove tariff on Canada before March?,0.6969728469848633,0.29,2025-02-03T15:47:04Z,0xd684dc25735c6060091933d0a20e80941bb49c6fb1cf4b630297cd7cff59f849,2025-02-28T00:00:00Z
Top economist predicts what impact Trump's tariffs will have on Americans,https://www.youtube.com/watch?v=I_ZOj4BtH1Y,Will Trump increase tariffs on China before May?,0.6452817916870117,0.395,2025-02-03T15:47:04Z,0x35eec56326ab99a70ba4ba7ef5a52e7812611c7aaff0e9b71277d787c5bf859d,2025-04-30T00:00:00Z
Top economist predicts what impact Trump's tariffs will have on Americans,https://www.youtube.com/watch?v=I_ZOj4BtH1Y,Will Trump remove tariff on Mexico before March?,0.6426210403442383,0.175,2025-02-03T15:47:04Z,0xc18a76cbd702e37c482ef65ab236a6c8ad9126e8de0e3807ee8da8057e03987f,2025-02-28T00:00:00Z
Canadian PM candidate warns Americans will be 'astonished' by Canadian response,https://www.youtube.com/watch?v=QEdll8krvSs,Will Trump remove tariff on Canada before March?,0.644848108291626,0.29,2025-02-03T12:23:25Z,0xd684dc25735c6060091933d0a20e80941bb49c6fb1cf4b630297cd7cff59f849,2025-02-28T00:00:00Z
Canadian PM candidate warns Americans will be 'astonished' by Canadian response,https://www.youtube.com/watch?v=QEdll8krvSs,Will Trump impose 25% tariff on Mexico or Canada before February?,0.6316897869110107,0.0035,2025-02-03T12:23:25Z,0x66a86bed2460bb982e1a9a22d111b08bea41349423ef9e8669570e488cf96de0,2025-01-31T00:00:00Z
Brownstein: No question' US consumers will ultimately pay price for the tariffs,https://www.youtube.com/watch?v=L10MzJQRM-I,Will Trump remove tariff on Canada before March?,0.745594322681427,0.29,2025-02-03T00:52:12Z,0xd684dc25735c6060091933d0a20e80941bb49c6fb1cf4b630297cd7cff59f849,2025-02-28T00:00:00Z
Brownstein: No question' US consumers will ultimately pay price for the tariffs,https://www.youtube.com/watch?v=L10MzJQRM-I,Will Trump impose 25% tariff on Mexico or Canada before February?,0.7183331251144409,0.0035,2025-02-03T00:52:12Z,0x66a86bed2460bb982e1a9a22d111b08bea41349423ef9e8669570e488cf96de0,2025-01-31T00:00:00Z
Brownstein: No question' US consumers will ultimately pay price for the tariffs,https://www.youtube.com/watch?v=L10MzJQRM-I,Will Trump remove tariff on China before March?,0.6424951553344727,0.065,2025-02-03T00:52:12Z,0x2314c6c3071370adef3817b996cc5553f19a9f2dbc6743dfd80f87977beb53cc,2025-02-28T00:00:00Z
