title,url,matching_questions,similarity,date
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump get 66-68m votes in the 2024 U.S. Presidential Election?,0.4858286678791046,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Kanye West win the 2024 US Presidential Election?,0.4852188229560852,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump get 70-72m votes in the 2024 U.S. Presidential Election?,0.48471611738204956,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""China"" 10 or more times during Virginia rally on Nov 2?",0.48439520597457886,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump drop out of presidential race?,0.484228253364563,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""border"" 20 or more times during Virginia rally on Nov 2?",0.48292991518974304,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump get 86m or more votes in the 2024 U.S. Presidential Election?,0.4823880195617676,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump get 80-82m votes in the 2024 U.S. Presidential Election?,0.481891930103302,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""border"" 30 or more times during Virginia rally on Nov 2?",0.48090532422065735,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""frack"" or ""fracking"" 4 or more times during Virginia rally on Nov 2?",0.48085275292396545,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Chris Christie win the popular vote in the 2024 Presidential Election?,0.4807920753955841,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump get 76-78m votes in the 2024 U.S. Presidential Election?,0.48018574714660645,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win Mississippi by 20+ points?,0.48002541065216064,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump get 68-70m votes in the 2024 U.S. Presidential Election?,0.47876328229904175,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump get 78-80m votes in the 2024 U.S. Presidential Election?,0.47812873125076294,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""McDonald's"" during Wisconsin rally on Nov 1?",0.4776068329811096,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win another state by the largest margin?,0.4765675961971283,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""Pocahontas"" during Virginia rally on Nov 2?",0.47288644313812256,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win Arkansas by the largest margin?,0.4726707935333252,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Trump wins the election but loses WI, MI, or PA?",0.468051016330719,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win 6 swing states?,0.46740230917930603,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""crypto"" or ""Bitcoin"" during Wisconsin rally on Nov 1?",0.4669053554534912,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",0.46293315291404724,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win Florida by 8+ points?,0.4625656306743622,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""weave"" during Wisconsin rally on Nov 1?",0.46134042739868164,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""women's sports"" during Virginia rally on Nov 2?",0.46027275919914246,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win Alaska by 6+ points?,0.4602053761482239,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Trump wins a solid blue state?,0.45916083455085754,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Robert F. Kennedy Jr. win the 2024 US Presidential Election?,0.45649874210357666,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win Texas by 10+ points?,0.45461100339889526,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""Wisconsin"" 20 or more times during Wisconsin rally on Nov 1?",0.4536028802394867,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Joe Rogan announce he is voting for Trump?,0.4535957872867584,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Gavin Newsom win the 2024 US Presidential Election?,0.45336616039276123,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Trump wins 287-251 - AZ, GA, NV, NC, PA",0.4517340064048767,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Trump wins every swing state?,0.4513753354549408,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,0.4509746730327606,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""hell"" 10 or more times during Wisconsin rally on Nov 1?",0.4503152370452881,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win Alabama by 30+ points?,0.4498860239982605,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Trump ineligible to run for President?,0.4497290253639221,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win Florida by 12+ points?,0.449247270822525,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""tax"" 20 or more times during Wisconsin rally on Nov 1?",0.4492385983467102,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump mention $MAGA before Election?,0.4492148458957672,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will RFK Jr. win the popular vote in the 2024 Presidential Election?,0.44758400321006775,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump lead in RCP by 2.5 or more on Nov 4?,0.4473332464694977,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump lead in RCP by 2-2.4 on Nov 4?,0.44526877999305725,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""missile defense shield"" during Virginia rally on Nov 2?",0.4430820345878601,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""Elon"" during Wisconsin rally on Nov 1?",0.44244933128356934,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump be Speaker by January 1?,0.4420759677886963,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Joe Biden win the 2024 US Presidential Election?,0.44050610065460205,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win no swing states?,0.44016242027282715,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win Ohio by 12+ points?,0.4386560022830963,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Winning candidate also wins popular vote?,0.43808937072753906,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump lead in RCP by 0.5-0.9 on Nov 4?,0.43746933341026306,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Bernie Sanders win the 2024 US Presidential Election?,0.4374277889728546,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win 5 swing states?,0.43632954359054565,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump lead in RCP by 1.5-1.9 on Nov 4?,0.43418386578559875,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Bernie Sanders win the popular vote in the 2024 Presidential Election?,0.4329403042793274,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""gun"" 5 or more times during Wisconsin rally on Nov 1?",0.4324827492237091,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""tampon"" during Wisconsin rally on Nov 1?",0.4321072995662689,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump lead in RCP by 1-1.4 on Nov 4?,0.431659996509552,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Ron DeSantis win the popular vote in the 2024 Presidential Election?,0.4316192865371704,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win 4 swing states?,0.4312915503978729,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win Missouri by 20+ points?,0.43105411529541016,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Trump gets more black voters than in 2020?,0.4305579662322998,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win 3 swing states?,0.43010225892066956,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""Teamster"" during Wisconsin rally on Nov 1?",0.43001073598861694,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""China"" 10 or more times during Wisconsin rally on Nov 1?",0.4299984872341156,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump sell shares of DJT before the election?,0.4296939969062805,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win 55% of voters without a college degree?,0.4288114607334137,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win Oklahoma by the largest margin?,0.427527517080307,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,0.42715591192245483,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Ron DeSantis win the 2024 US Presidential Election?,0.42711341381073,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will any other Democratic Politician win the 2024 US Presidential Election?,0.4262635111808777,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win 2 swing states?,0.4260001480579376,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Trump-Vance Republican ticket on election day?,0.4257785975933075,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win 7 swing states?,0.4249744415283203,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump lead in RCP by 0.1-0.4 on Nov 4?,0.42424702644348145,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will any other Republican Politician win the 2024 US Presidential Election?,0.4237854778766632,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""Pocahontas"" during Wisconsin rally on Nov 1?",0.42375823855400085,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",0.42371615767478943,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Trump grope video released before the election?,0.4204763174057007,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump do better with LGTBQ voters than in 2020?,0.41928762197494507,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Biden wins the Popular Vote?,0.41761747002601624,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Joe Biden endorse Donald Trump?,0.41721439361572266,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win 1 swing state?,0.4169832468032837,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""Venezuela"" or ""Venezuelan"" 5 or more times during Wisconsin rally on Nov 1?",0.41590163111686707,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Nate Silver correctly call the Presidential Election?,0.41496455669403076,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""border"" 20 or more times during Wisconsin rally on Nov 1?",0.4148499369621277,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,0.4139944911003113,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Trump wins and picks Dimon for Treasury Secretary?,0.4136626422405243,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Trump wins 281-257 - AZ, GA, NC, PA",0.4129475951194763,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""border"" 30 or more times during Wisconsin rally on Nov 1?",0.4125204086303711,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win North Dakota by the largest margin?,0.41227665543556213,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Trump in jail before election day?,0.4103882312774658,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win 30% of Black men?,0.41014742851257324,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win Iowa by 12+ points?,0.40719714760780334,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will Trump win Idaho by the largest margin?,0.4062533974647522,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,"Will Trump say ""teleprompter"" 3 or more times during Wisconsin rally on Nov 1?",0.40487372875213623,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Will the Democratic candidate win Nevada by 4.0% or more?,0.4031441807746887,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in Salem, Virginia - November 2, 2024",https://player.vimeo.com/video/1025797723,Democrats win popular vote by 5-6%?,0.40009307861328125,2024-11-02
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""North Carolina"" 5 or more times during Michigan rally on October 25?",0.6176918745040894,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""McDonald's"" during Pennsylvania rally on October 26?",0.6166399121284485,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""Ford"" during Michigan rally on October 25?",0.6100410223007202,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""American dream"" 3 or more times during Michigan rally on October 25?",0.6035337448120117,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""french fries"" during Pennsylvania rally on October 26?",0.6026419401168823,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""McDonald's"" during Michigan rally on October 25?",0.5985860824584961,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""god"" 5 or more times during Pennsylvania rally on October 26?",0.5929226875305176,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""phone app"" during Pennsylvania rally on October 26?",0.5884407758712769,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""Detroit"" during Michigan rally on October 25?",0.5849833488464355,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""unrealized"" during Pennsylvania rally on October 26?",0.5835343599319458,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""Pocahontas"" during Michigan rally on October 25?",0.5748327374458313,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""Wall Street"" during Michigan rally on October 25?",0.5744010210037231,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""Mars"" during Pennsylvania rally on October 26?",0.5711326599121094,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""god"" 5 or more times during New York rally on October 27?",0.5693485736846924,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""NAFTA"" during Pennsylvania rally on October 26?",0.5643212795257568,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""NAFTA"" during Michigan rally on October 25?",0.5626059174537659,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""Elon"" 5 or more times during Michigan rally on October 25?",0.5618546605110168,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""sanctuary city"" during Pennsylvania rally on October 26?",0.5599973797798157,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""Tren de Aragua"" during Pennsylvania rally on October 26?",0.5589582324028015,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""Hitler"" during Michigan rally on October 25?",0.5546374320983887,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""teleprompter"" 3 or more times during Pennsylvania rally on October 26?",0.5536436438560486,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""New York"" 30 or more times during New York rally on October 27?",0.5501293540000916,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""COVID"" 2 or more times during New York rally on October 27?",0.5468412637710571,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""Mexico"" 5 or more times during Michigan rally on October 25?",0.5465925335884094,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""Pocahontas"" during New York rally on October 27?",0.543850839138031,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""economic wasteland"" during Pennsylvania rally on October 26?",0.5432347059249878,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""beach"" during Pennsylvania rally on October 26?",0.5424389839172363,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""World Trade Center"" during New York rally on October 27?",0.5405681133270264,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""beach"" during Michigan rally on October 25?",0.5405392646789551,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""border"" 25 or more times during Pennsylvania rally on October 26?",0.5375890731811523,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""China"" 10 or more times during Michigan rally on October 25?",0.5370307564735413,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""China"" 10 or more times during Pennsylvania rally on October 26?",0.5359311103820801,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""border"" 25 or more times during Michigan rally on October 25?",0.5329577922821045,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""missile defense shield"" during Pennsylvania rally on October 26?",0.5310657620429993,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""border"" 35 or more times during Pennsylvania rally on October 26?",0.5265887975692749,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""women's sports"" during Pennsylvania rally on October 26?",0.5256260633468628,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""frack"" or ""fracking"" 5 or more times during Pennsylvania rally on October 26?",0.5247398614883423,2024-10-26
"Speech: Donald Trump Holds a Campaign Rally in State College, Pennsylvania - October 26, 2024",https://player.vimeo.com/video/1023848410,"Will Trump say ""death penalty"" during Michigan rally on October 25?",0.5240630507469177,2024-10-26
