title,url,matching_questions,similarity,yes_price,change_1d,change_3d,change_5d
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",0.4157221913337707,0.002,0,-1,-1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Trump nominate Cindy Hyde-Smith for Agriculture Secretary?,0.4155119061470032,0.0155,-1,-1,-1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Trump pick  Mike Rogers for Director of the FBI?,0.4146418571472168,0.23,1,-1,-1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Trump nominate Bill Hagerty for Treasury Secretary?,0.4125555157661438,0.101,1,-1,-1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Trump nominate Sarah Frey for Agriculture Secretary?,0.4123834073543548,0.05,1,-1,-1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Eric Hargan be Trump's HHS Secretary?,0.4114981293678283,0.016,1,-1,1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Thomas Massie be Trump's Defense Secretary?,0.4097050428390503,0.01,1,1,1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Trump nominate David Friedberg for FDA Commissioner?,0.4073784351348877,0.0215,-1,-1,-1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Trump formally nominate RFK Jr. to the cabinet?,0.4070177376270294,0.9385,-1,-1,-1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Trump nominate Kip Tom for Agriculture Secretary?,0.4052466154098511,0.0355,-1,-1,-1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Andrew Bailey be Trump's Attorney General?,0.4047608971595764,0.01,1,1,1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Trump nominate Lori Chavez-DeRemer for Labor Secretary?,0.4036744832992553,0.215,1,1,1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Susie Wiles be Trump's Chief of Staff on Jan 31?,0.4033490419387817,0.94,0,1,1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Joe Grogan be Trump's HHS Secretary?,0.403148889541626,0.012,-1,-1,-1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Matthew Whitaker be Trump's Attorney General?,0.4023861289024353,0.0065,1,1,1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Mike Davis be Trump's Attorney General?,0.40213543176651,0.0195,-1,-1,-1
Nikki Haley slams Tulsi Gabbard as Trump's pick for spy chief,https://www.youtube.com/watch?v=zLcXSX6hRRM,Will Todd Blanche be Trump's Attorney General?,0.400548905134201,0.292,-1,-1,-1
Bill Clinton: First female president will likely be a Republican,https://www.youtube.com/watch?v=dEkbVxdDu54,Will Kamala win New York by 10+ points?,0.4113408327102661,0.986,1,1,-1
NYT obtains document showing payments from Gaetz to women,https://www.youtube.com/watch?v=25T2wgIE7Dw,Trump's November 26 sentencing pushed back?,0.4261488616466522,0.945,0,0,0
NYT obtains document showing payments from Gaetz to women,https://www.youtube.com/watch?v=25T2wgIE7Dw,Will Trump appeal his hush money conviction?,0.4200512766838074,0.202,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Mike Davis be Trump's Attorney General?,0.6094906330108643,0.016,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Ken Paxton be Trump's Attorney General?,0.5631065964698792,0.029,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Matthew Whitaker be Trump's Attorney General?,0.5598580837249756,0.105,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Will Levi be Trump's Attorney General?,0.5583316087722778,0.0095,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Mike Lee be Trump's Attorney General?,0.553480863571167,0.0745,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Jay Clayton for Treasury Secretary?,0.543621301651001,0.0005,0,0,0
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Kevin Warsh for Treasury Secretary?,0.5385921001434326,0.535,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Steven Mnuchin for Treasury Secretary?,0.5379980802536011,0.0015,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Andrew Bailey be Trump's Attorney General?,0.532288134098053,0.0105,-1,1,1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Tom Cotton be Trump's Defense Secretary?,0.5224754214286804,0.021,1,1,1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Brian Blase be Trump's HHS Secretary?,0.5222313404083252,0.0095,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Eric Hargan be Trump's HHS Secretary?,0.5194820761680603,0.016,0,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Brandon Williams for Labor Secretary?,0.5175829529762268,0.18,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump pick Ken Paxton for Director of the FBI?,0.5165358185768127,0.031,-1,-1,1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Trump wins and picks Dimon for Treasury Secretary?,0.5163958668708801,0.0085,0,1,1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Howard Lutnick for Treasury Secretary?,0.5124701261520386,0.0035,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Pete Hegseth be Trump's Defense Secretary?,0.5124326348304749,0.76,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Trump nominates Elon Musk to Cabinet?,0.5108596682548523,0.071,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Robert Lighthizer for Treasury Secretary?,0.5097026824951172,0.017,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Brian Montgomery for HUD Secretary?,0.5096641182899475,0.085,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Todd Blanche be Trump's Attorney General?,0.5094360709190369,0.264,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Ben Carson be Trump's HHS Secretary?,0.5073977708816528,0.071,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump pick  Mike Rogers for Director of the FBI?,0.5058982968330383,0.24,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Marc Rowan for Treasury Secretary?,0.5022768974304199,0.15,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Jamie Dimon for Treasury Secretary?,0.5020614862442017,0.001,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Bill Hagerty for Treasury Secretary?,0.5017430782318115,0.064,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Matt Gaetz be Trump's Attorney General?,0.5008617639541626,0.395,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Thomas Massie be Trump's Defense Secretary?,0.4998345375061035,0.01,0,1,1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Sid Miller for Agriculture Secretary?,0.4991932809352875,0.1505,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Doug Burgum be a member of the Trump administration?,0.499141663312912,0.979,0,0,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Charles Herbster for Agriculture Secretary?,0.4980593919754028,0.095,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Scott Bessent for Treasury Secretary?,0.4945476949214935,0.2,1,1,1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Bryan Slater for Labor Secretary?,0.4932383298873901,0.07,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Christopher Miller be Trump's Defense Secretary?,0.4914891421794891,0.0195,-1,1,1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Joni Ernst be Trump's Defense Secretary?,0.4914421141147613,0.0175,1,-1,1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate John Paulson for Treasury Secretary?,0.4909371137619018,0.003,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Mike Waltz be Trump's Defense Secretary?,0.490654855966568,0.051,-1,1,1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Ted McKinney for Agriculture Secretary?,0.4881877303123474,0.029,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Larry Fink for Treasury Secretary?,0.4854177832603454,0.0115,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Ben Carson for HUD Secretary?,0.484503835439682,0.1595,1,1,1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Larry Kudlow for Treasury Secretary?,0.4837728142738342,0.0045,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Thomas Massie for Agriculture Secretary?,0.4808775186538696,0.14,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will RFK be a member of the Trump administration?,0.4804854094982147,0.966,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Robert O'Brien be Trump's Defense Secretary?,0.4773963689804077,0.029,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump pick Kash Patel for Director of the FBI?,0.4681519567966461,0.555,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Elon Musk be a member of the Trump administration?,0.4671011865139007,0.135,0,1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump pick Steve Bannon for Director of the FBI?,0.4654708802700043,0.0145,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Joe Grogan be Trump's HHS Secretary?,0.4652838110923767,0.0125,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will RFK Jr. be Trump's HHS Secretary?,0.4650560021400451,0.809,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Tulsi Gabbard  be a member of the Trump administration?,0.4610168933868408,0.977,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Marco Rubio be a member of the Trump administration?,0.4599953591823578,0.9805,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump formally nominate Tulsi Gabbard to the cabinet?,0.4597877562046051,0.948,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Mike Pompeo be Trump's Defense Secretary?,0.4585820436477661,0.018,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump formally nominate RFK Jr. to the cabinet?,0.4573085904121399,0.9445,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Mike Gallagher be Trump's Defense Secretary?,0.4564113616943359,0.021,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Paul Mango be Trump's HHS Secretary?,0.4552159309387207,0.02,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Tim Scott for HUD Secretary?,0.4539952278137207,0.0075,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",0.4514118134975433,0.0025,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Three Trump Cabinet confirmations in January?,0.4505462646484375,0.425,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Seven Trump Cabinet confirmations in January?,0.4502320289611816,0.48,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Five Trump Cabinet confirmations in January?,0.4497424364089966,0.475,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Four Trump Cabinet confirmations in January?,0.4425966143608093,0.47,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Two Trump Cabinet confirmations in January?,0.4401167333126068,0.42,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Eight Trump Cabinet confirmations in January?,0.4394943416118622,0.475,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,One Trump Cabinet confirmation in January?,0.4390002489089966,0.42,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Nine Trump Cabinet confirmations in January?,0.438900351524353,0.455,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Pete Hegseth confirmed as Secretary of Defense?,0.4380491971969604,0.74,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Six Trump Cabinet confirmations in January?,0.4344102442264557,0.48,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Kip Tom for Agriculture Secretary?,0.4311428070068359,0.03,1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate William J. Pulte for HUD Secretary?,0.431132048368454,0.355,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Bobby Jindal be Trump's HHS Secretary?,0.4310302138328552,0.0535,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate David Friedberg for FDA Commissioner?,0.4275168776512146,0.04,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,No Trump Cabinet confirmations in January?,0.4248167276382446,0.45,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Joseph Gulfo for FDA Commissioner?,0.4246812164783478,0.065,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Stephen Hahn for FDA Commissioner?,0.4234528541564941,0.23,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Andrew Puzder for Labor Secretary?,0.4131513833999634,0.0325,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump nominate Patrick Pizzella for Labor Secretary?,0.4115336835384369,0.086,-1,-1,-1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Matt Gaetz confirmed as Attorney General?,0.4106347560882568,0.295,1,1,1
Yikes': Harry Enten breaks down Matt Gaetz's chances of becoming attorney general,https://www.youtube.com/watch?v=i2XTUBbvubw,Will Trump be Speaker by January 1?,0.4004533588886261,0.016,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Trump nominates Elon Musk to Cabinet?,0.5808292627334595,0.071,1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Elon Musk be a member of the Trump administration?,0.5553760528564453,0.135,0,1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Brian Blase be Trump's HHS Secretary?,0.5100374817848206,0.0095,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will RFK be a member of the Trump administration?,0.4904965162277221,0.966,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will RFK Jr. be Trump's HHS Secretary?,0.4792975187301636,0.809,1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate RFK for FDA Commissioner?,0.4746248424053192,0.0155,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Jim O'Neill for FDA Commissioner?,0.4718268513679504,0.145,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump pick  Mike Rogers for Director of the FBI?,0.4703693389892578,0.24,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Doug Burgum be a member of the Trump administration?,0.4687798023223877,0.979,0,0,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Ben Carson be Trump's HHS Secretary?,0.4674832224845886,0.071,1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Joseph Gulfo for FDA Commissioner?,0.4669367671012878,0.065,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Eric Hargan be Trump's HHS Secretary?,0.4650864005088806,0.016,0,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Ted McKinney for Agriculture Secretary?,0.4564608931541443,0.029,1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",0.4522525072097778,0.0025,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Joe Grogan be Trump's HHS Secretary?,0.4516701996326446,0.0125,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Andrew Puzder for Labor Secretary?,0.4500640034675598,0.0325,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Stephen Hahn for FDA Commissioner?,0.4462385475635528,0.23,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate David Friedberg for FDA Commissioner?,0.4363638460636139,0.04,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Thomas Massie for Agriculture Secretary?,0.4352052509784698,0.14,1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Sid Miller for Agriculture Secretary?,0.4347592294216156,0.1505,1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Matthew Whitaker be Trump's Attorney General?,0.4344481229782104,0.105,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Paul Mango be Trump's HHS Secretary?,0.4343217611312866,0.02,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Scott Gottlieb for FDA Commissioner?,0.4333268702030182,0.041,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Marco Rubio be a member of the Trump administration?,0.4322196841239929,0.9805,1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Nine Trump Cabinet confirmations in January?,0.4310752749443054,0.455,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Six Trump Cabinet confirmations in January?,0.429790198802948,0.48,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Charles Herbster for Agriculture Secretary?,0.428538829088211,0.095,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Eight Trump Cabinet confirmations in January?,0.4255176782608032,0.475,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Pete Hegseth be Trump's Defense Secretary?,0.425478994846344,0.76,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Tim Scott for HUD Secretary?,0.4245354533195495,0.0075,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump formally nominate RFK Jr. to the cabinet?,0.4242791533470154,0.9445,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Five Trump Cabinet confirmations in January?,0.4238511621952057,0.475,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will TRUMP reach $1b first?,0.4231144189834595,0.041,1,1,1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Ben Carson for HUD Secretary?,0.4221396744251251,0.1595,1,1,1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Brandon Williams for Labor Secretary?,0.4219056367874145,0.18,1,-1,-1
